x_value,total_1,total_2
1665,2816,1867
1666,2824,1865
1667,2825,1868
1668,2829,1863
1669,2823,1858
1670,2820,1856
1671,2819,1853
1672,2826,1859
1673,2821,1862
1674,2817,1859
1675,2822,1856
1676,2820,1859
1677,2815,1862
1678,2811,1858
1679,2806,1863
1680,2807,1859
1681,2813,1861
1682,2821,1857
1683,2822,1860
1684,2827,1865
1685,2825,1871
1686,2833,1875
1687,2839,1874
1688,2847,1880
1689,2855,1884
1690,2858,1883
1691,2856,1878
1692,2850,1882
1693,2849,1887
1694,2846,1892
1695,2842,1895
1696,2845,1898
1697,2848,1897
1698,2847,1896
1699,2841,1894
1700,2835,1893
1701,2841,1888
1702,2842,1883
1703,2840,1887
1704,2839,1890
1705,2843,1888
1706,2846,1888
1707,2850,1893
1708,2853,1891
1709,2849,1888
1710,2845,1891
1711,2847,1896
1712,2853,1896
1713,2847,1894
1714,2841,1891
1715,2836,1891
1716,2836,1897
1717,2832,1892
1718,2834,1891
1719,2829,1887
1720,2826,1884
1721,2831,1889
1722,2834,1893
1723,2834,1890
1724,2841,1894
1725,2844,1896
1726,2839,1899
1727,2840,1903
1728,2836,1906
1729,2830,1902
1730,2835,1908
1731,2831,1903
1732,2837,1907
1733,2832,1910
1734,2836,1914
1735,2842,1914
1736,2844,1919
1737,2841,1920
1738,2844,1918
1739,2844,1922
1740,2849,1926
1741,2847,1928
1742,2855,1928
1743,2851,1929
1744,2851,1926
1745,2846,1927
1746,2844,1929
1747,2842,1934
1748,2840,1934
1749,2845,1931
1750,2840,1937
1751,2837,1933
1752,2841,1933
1753,2839,1928
1754,2843,1926
1755,2848,1927
1756,2852,1924
1757,2857,1926
1758,2859,1929
1759,2861,1924
1760,2860,1926
1761,2859,1931
1762,2856,1934
1763,2857,1936
1764,2855,1940
1765,2849,1942
1766,2848,1939
1767,2854,1944
1768,2854,1945
1769,2859,1947
1770,2862,1949
1771,2865,1948
1772,2862,1945
1773,2869,1944
1774,2863,1946
1775,2858,1941
1776,2859,1943
1777,2865,1940
1778,2868,1946
1779,2872,1946
1780,2879,1945
1781,2882,1951
1782,2884,1952
1783,2885,1947
1784,2889,1945
1785,2892,1945
1786,2894,1951
1787,2897,1946
1788,2893,1951
1789,2898,1946
1790,2904,1949
1791,2899,1955
1792,2902,1960
1793,2898,1955
1794,2901,1950
1795,2904,1955
1796,2905,1955
1797,2909,1961
1798,2915,1967
1799,2909,1967
1800,2913,1969
1801,2921,1965
1802,2921,1965
1803,2922,1969
1804,2923,1975
1805,2921,1981
1806,2925,1981
1807,2930,1984
1808,2928,1983
1809,2922,1984
1810,2924,1988
1811,2924,1990
1812,2922,1996
1813,2926,2000
1814,2922,1997
1815,2927,1999
1816,2923,2003
1817,2923,2002
1818,2920,1997
1819,2915,1992
1820,2916,1996
1821,2917,1992
1822,2916,1990
1823,2923,1991
1824,2921,1990
1825,2925,1994
1826,2927,1989
1827,2935,1993
1828,2933,1999
1829,2939,1995
1830,2937,1995
1831,2931,1996
1832,2929,1997
1833,2925,1996
1834,2921,2000
1835,2924,2006
1836,2930,2005
1837,2927,2006
1838,2921,2007
1839,2929,2005
1840,2929,2003
1841,2937,2006
1842,2944,2003
1843,2945,2009
1844,2947,2012
1845,2944,2011
1846,2940,2014
1847,2944,2010
1848,2941,2011
1849,2941,2010
1850,2936,2010
1851,2939,2009
1852,2936,2014
1853,2939,2018
1854,2939,2015
1855,2945,2019
1856,2949,2018
1857,2944,2019
1858,2951,2023
1859,2953,2018
1860,2953,2019
1861,2959,2023
1862,2955,2020
1863,2952,2017
1864,2946,2012
1865,2943,2014
1866,2942,2010
1867,2937,2014
1868,2940,2017
1869,2948,2015
1870,2945,2020
1871,2940,2026
1872,2947,2026
1873,2945,2025
1874,2939,2027
1875,2939,2025
1876,2945,2023
1877,2939,2027
1878,2938,2025
1879,2933,2023
1880,2927,2028
1881,2926,2025
1882,2921,2030
1883,2925,2029
1884,2931,2029
1885,2934,2024
1886,2942,2028
1887,2948,2031
1888,2951,2037
1889,2949,2040
1890,2949,2036
1891,2957,2033
1892,2954,2037
1893,2959,2041
1894,2957,2040
1895,2960,2043
1896,2964,2049
1897,2965,2048
1898,2963,2047
1899,2957,2053
1900,2953,2058
1901,2950,2061
1902,2953,2062
1903,2952,2067
1904,2952,2064
1905,2949,2064
1906,2957,2060
1907,2952,2055
1908,2949,2053
1909,2945,2057
1910,2939,2053
1911,2934,2050
1912,2934,2050
1913,2931,2056
1914,2939,2061
1915,2942,2059
1916,2943,2058
1917,2950,2063
1918,2954,2061
1919,2954,2060
1920,2961,2066
1921,2963,2063
1922,2971,2061
1923,2973,2059
1924,2968,2065
1925,2974,2060
1926,2975,2062
1927,2983,2067
1928,2989,2063
1929,2987,2060
1930,2982,2063
1931,2986,2059
1932,2985,2060
1933,2987,2055
1934,2994,2050
1935,2998,2045
1936,3002,2048
1937,3003,2046
1938,3010,2041
1939,3006,2047
1940,3008,2050
1941,3016,2056
1942,3024,2057
1943,3019,2052
1944,3017,2058
1945,3018,2060
1946,3025,2056
1947,3033,2052
1948,3036,2054
1949,3030,2053
1950,3033,2051
1951,3041,2056
1952,3037,2061
1953,3041,2058
1954,3039,2060
1955,3034,2056
1956,3035,2051
1957,3035,2057
1958,3036,2052
1959,3035,2056
1960,3030,2061
1961,3038,2067
1962,3035,2070
1963,3034,2075
1964,3031,2072
1965,3026,2068
1966,3033,2068
1967,3033,2064
1968,3028,2060
1969,3031,2066
1970,3036,2068
1971,3032,2064
1972,3030,2060
1973,3032,2064
1974,3027,2063
1975,3023,2066
1976,3030,2062
1977,3031,2061
1978,3027,2060
1979,3034,2055
1980,3035,2051
1981,3032,2057
1982,3036,2058
1983,3044,2064
1984,3043,2065
1985,3039,2062
1986,3034,2061
1987,3041,2057
1988,3035,2054
1989,3036,2056
1990,3043,2059
1991,3051,2064
1992,3057,2060
1993,3065,2063
1994,3063,2062
1995,3061,2066
1996,3055,2064
1997,3061,2060
1998,3057,2062
1999,3064,2057
2000,3061,2059
2001,3057,2056
2002,3063,2052
2003,3070,2051
2004,3077,2054
2005,3077,2059
2006,3073,2056
2007,3069,2062
2008,3063,2065
2009,3070,2071
2010,3075,2077
2011,3075,2074
2012,3080,2078
2013,3078,2080
2014,3079,2081
2015,3076,2085
2016,3073,2089
2017,3076,2092
2018,3079,2089
2019,3081,2084
2020,3089,2083
2021,3093,2088
2022,3097,2090
2023,3094,2093
2024,3089,2094
2025,3085,2090
2026,3084,2095
2027,3084,2093
2028,3083,2096
2029,3087,2092
2030,3091,2093
2031,3095,2089
2032,3094,2092
2033,3098,2094
2034,3092,2090
2035,3087,2091
2036,3083,2089
2037,3089,2095
2038,3091,2094
2039,3087,2090
2040,3089,2093
2041,3085,2095
2042,3087,2101
2043,3092,2097
2044,3097,2099
2045,3091,2105
2046,3092,2101
2047,3098,2101
2048,3102,2106
2049,3103,2112
2050,3104,2109
2051,3107,2112
2052,3105,2113
2053,3104,2112
2054,3110,2118
2055,3108,2115
2056,3106,2111
2057,3107,2110
2058,3111,2107
2059,3115,2107
2060,3114,2105
2061,3111,2107
2062,3115,2102
2063,3109,2105
2064,3115,2103
2065,3120,2108
2066,3122,2111
2067,3125,2109
2068,3131,2115
2069,3131,2115
2070,3125,2116
2071,3127,2113
2072,3133,2119
2073,3136,2123
2074,3136,2123
2075,3132,2129
2076,3135,2126
2077,3136,2128
2078,3141,2129
2079,3141,2124
2080,3144,2129
2081,3148,2135
2082,3143,2130
2083,3138,2125
2084,3146,2124
2085,3146,2119
2086,3152,2118
2087,3152,2122
2088,3156,2124
2089,3163,2122
2090,3169,2125
2091,3171,2123
2092,3170,2129
2093,3165,2128
2094,3167,2129
2095,3166,2135
2096,3160,2131
2097,3164,2135
2098,3172,2137
2099,3172,2135
2100,3166,2141
2101,3165,2143
2102,3168,2140
2103,3173,2138
2104,3179,2141
2105,3185,2144
2106,3189,2141
2107,3193,2137
2108,3193,2132
2109,3189,2135
2110,3185,2136
2111,3192,2137
2112,3196,2143
2113,3204,2146
2114,3205,2144
2115,3207,2149
2116,3203,2148
2117,3203,2150
2118,3201,2150
2119,3203,2156
2120,3200,2151
2121,3207,2154
2122,3207,2156
2123,3204,2152
2124,3204,2152
2125,3201,2155
2126,3203,2155
2127,3200,2150
2128,3201,2150
2129,3195,2154
2130,3199,2156
2131,3200,2153
2132,3201,2159
2133,3199,2162
2134,3195,2159
2135,3194,2154
2136,3195,2158
2137,3197,2156
2138,3196,2162
2139,3201,2161
2140,3204,2161
2141,3201,2164
2142,3203,2168
2143,3200,2163
2144,3204,2160
2145,3210,2160
2146,3209,2160
2147,3204,2157
2148,3210,2155
2149,3211,2161
2150,3210,2159
2151,3204,2162
2152,3201,2166
2153,3197,2162
2154,3198,2157
2155,3193,2155
2156,3195,2161
2157,3200,2158
2158,3204,2159
2159,3200,2154
2160,3197,2150
2161,3197,2155
2162,3197,2160
2163,3200,2165
2164,3199,2167
2165,3195,2169
2166,3191,2166
2167,3190,2163
2168,3194,2163
2169,3193,2161
2170,3199,2160
2171,3198,2156
2172,3200,2157
2173,3204,2154
2174,3198,2156
2175,3204,2157
2176,3208,2156
2177,3215,2152
2178,3218,2152
2179,3221,2154
2180,3222,2157
2181,3225,2157
2182,3231,2158
2183,3232,2153
2184,3240,2158
2185,3245,2159
2186,3240,2164
2187,3241,2160
2188,3243,2161
2189,3237,2158
2190,3243,2156
2191,3241,2155
2192,3245,2150
2193,3244,2146
2194,3250,2143
2195,3257,2147
2196,3260,2150
2197,3259,2145
2198,3255,2145
2199,3260,2145
2200,3258,2148
2201,3255,2153
2202,3254,2157
2203,3256,2160
2204,3256,2160
2205,3260,2160
2206,3268,2160
2207,3275,2164
2208,3278,2159
2209,3277,2165
2210,3283,2168
2211,3285,2173
2212,3293,2172
2213,3294,2178
2214,3299,2182
2215,3303,2184
2216,3301,2183
2217,3299,2182
2218,3294,2184
2219,3292,2188
2220,3300,2190
2221,3306,2194
2222,3305,2189
2223,3307,2190
2224,3313,2192
2225,3309,2192
2226,3309,2195
2227,3312,2200
2228,3314,2196
2229,3309,2201
2230,3314,2201
2231,3320,2202
2232,3325,2198
2233,3323,2203
2234,3320,2202
2235,3315,2206
2236,3311,2204
2237,3305,2199
2238,3312,2197
2239,3317,2195
2240,3324,2201
2241,3322,2196
2242,3328,2197
2243,3327,2199
2244,3325,2200
2245,3326,2195
2246,3324,2194
2247,3321,2198
2248,3321,2199
2249,3324,2198
2250,3319,2194
2251,3313,2190
2252,3321,2194
2253,3325,2196
2254,3328,2200
2255,3325,2203
2256,3327,2205
2257,3324,2209
2258,3327,2204
2259,3333,2204
2260,3330,2206
2261,3329,2204
2262,3336,2206
2263,3331,2211
2264,3333,2207
2265,3328,2207
2266,3327,2206
2267,3323,2205
2268,3325,2206
2269,3323,2202
2270,3330,2205
2271,3337,2210
2272,3331,2208
2273,3327,2214
2274,3330,2219
2275,3333,2216
2276,3341,2222
2277,3343,2217
2278,3343,2216
2279,3346,2212
2280,3351,2211
2281,3346,2212
2282,3348,2216
2283,3350,2217
2284,3351,2214
2285,3347,2217
2286,3346,2222
2287,3341,2218
2288,3339,2224
2289,3335,2219
2290,3335,2217
2291,3336,2222
2292,3331,2224
2293,3326,2229
2294,3320,2224
2295,3322,2223
2296,3324,2221
2297,3323,2225
2298,3324,2222
2299,3324,2217
2300,3324,2220
2301,3320,2221
2302,3321,2219
2303,3320,2216
2304,3315,2219
2305,3312,2215
2306,3307,2213
2307,3306,2209
2308,3307,2211
2309,3305,2206
2310,3312,2207
2311,3306,2206
2312,3301,2206
2313,3305,2208
2314,3306,2206
2315,3313,2202
2316,3312,2200
2317,3310,2198
2318,3314,2196
2319,3312,2192
2320,3311,2190
2321,3314,2185
2322,3314,2181
2323,3316,2182
2324,3318,2183
2325,3319,2178
2326,3319,2174
2327,3319,2177
2328,3319,2176
2329,3326,2175
2330,3329,2175
2331,3330,2173
2332,3334,2168
2333,3333,2174
2334,3338,2170
2335,3335,2166
2336,3341,2171
2337,3348,2177
2338,3351,2175
2339,3358,2172
2340,3361,2178
2341,3369,2174
2342,3376,2172
2343,3378,2167
2344,3378,2162
2345,3382,2167
2346,3379,2173
2347,3376,2171
2348,3371,2169
2349,3378,2170
2350,3376,2166
2351,3380,2171
2352,3379,2166
2353,3382,2171
2354,3385,2166
2355,3381,2169
2356,3381,2171
2357,3379,2167
2358,3382,2163
2359,3389,2159
2360,3384,2154
2361,3389,2150
2362,3387,2155
2363,3388,2152
2364,3385,2150
2365,3387,2152
2366,3386,2157
2367,3380,2160
2368,3375,2166
2369,3381,2161
2370,3377,2167
2371,3371,2166
2372,3376,2165
2373,3380,2171
2374,3383,2175
2375,3387,2180
2376,3389,2181
2377,3389,2178
2378,3394,2177
2379,3397,2175
2380,3396,2172
2381,3396,2175
2382,3395,2172
2383,3397,2178
2384,3398,2183
2385,3397,2179
2386,3401,2185
2387,3403,2189
2388,3410,2194
2389,3407,2192
2390,3403,2193
2391,3408,2199
2392,3409,2194
2393,3403,2191
2394,3402,2197
2395,3396,2199
2396,3393,2199
2397,3400,2202
2398,3404,2203
2399,3404,2202
2400,3407,2199
2401,3404,2197
2402,3411,2195
2403,3414,2199
2404,3412,2194
2405,3420,2195
2406,3416,2193
2407,3410,2196
2408,3407,2200
2409,3402,2198
2410,3397,2204
2411,3393,2208
2412,3399,2208
2413,3407,2205
2414,3414,2202
2415,3422,2204
2416,3430,2210
2417,3435,2213
2418,3439,2212
2419,3443,2210
2420,3451,2209
2421,3449,2215
2422,3450,2210
2423,3455,2211
2424,3453,2214
2425,3449,2220
2426,3456,2222
2427,3462,2222
2428,3463,2225
2429,3460,2231
2430,3462,2231
2431,3465,2232
2432,3468,2229
2433,3475,2234
2434,3483,2234
2435,3486,2236
2436,3481,2241
2437,3477,2246
2438,3482,2249
2439,3485,2252
2440,3483,2251
2441,3477,2256
2442,3485,2258
2443,3484,2253
2444,3487,2255
2445,3487,2259
2446,3481,2262
2447,3488,2267
2448,3491,2273
2449,3493,2279
2450,3488,2285
2451,3496,2288
2452,3493,2284
2453,3493,2279
2454,3501,2281
2455,3507,2277
2456,3501,2283
2457,3495,2289
2458,3492,2293
2459,3496,2288
2460,3495,2286
2461,3502,2287
2462,3501,2289
2463,3495,2287
2464,3499,2288
2465,3493,2291
2466,3488,2291
2467,3483,2291
2468,3488,2296
2469,3484,2297
2470,3485,2301
2471,3487,2307
2472,3486,2305
2473,3484,2310
2474,3483,2309
2475,3482,2307
2476,3489,2312
2477,3497,2308
2478,3504,2306
2479,3506,2303
2480,3500,2309
2481,3504,2309
2482,3506,2307
2483,3502,2311
2484,3499,2317
2485,3502,2317
2486,3504,2321
2487,3505,2319
2488,3501,2320
2489,3499,2315
2490,3507,2320
2491,3506,2326
2492,3508,2325
2493,3515,2329
2494,3514,2324
2495,3522,2320
2496,3521,2316
2497,3529,2321
2498,3528,2322
2499,3528,2321
2500,3536,2318
2501,3536,2324
2502,3537,2322
2503,3540,2324
2504,3542,2322
2505,3546,2326
2506,3554,2330
2507,3561,2328
2508,3555,2330
2509,3562,2331
2510,3557,2330
2511,3562,2335
2512,3558,2330
2513,3566,2335
2514,3569,2333
2515,3574,2330
2516,3575,2336
2517,3579,2338
2518,3580,2335
2519,3582,2340
2520,3584,2337
2521,3592,2342
2522,3590,2347
2523,3589,2345
2524,3584,2345
2525,3591,2348
2526,3597,2344
2527,3595,2346
2528,3591,2352
2529,3593,2357
2530,3596,2363
2531,3596,2360
2532,3597,2362
2533,3597,2363
2534,3595,2362
2535,3598,2357
2536,3601,2359
2537,3602,2354
2538,3596,2357
2539,3590,2354
2540,3594,2357
2541,3598,2357
2542,3596,2363
2543,3597,2359
2544,3595,2356
2545,3592,2354
2546,3596,2353
2547,3602,2348
2548,3609,2353
2549,3609,2358
2550,3612,2361
2551,3614,2358
2552,3610,2362
2553,3606,2364
2554,3601,2360
2555,3598,2365
2556,3594,2363
2557,3588,2367
2558,3586,2373
2559,3586,2377
2560,3587,2383
2561,3582,2381
2562,3585,2381
2563,3588,2386
2564,3594,2383
2565,3601,2387
2566,3602,2382
2567,3610,2388
2568,3609,2394
2569,3617,2397
2570,3614,2398
2571,3621,2398
2572,3620,2401
2573,3625,2406
2574,3632,2404
2575,3629,2403
2576,3633,2399
2577,3629,2399
2578,3625,2397
2579,3633,2398
2580,3637,2398
2581,3632,2396
2582,3626,2401
2583,3634,2401
2584,3633,2401
2585,3639,2397
2586,3646,2397
2587,3644,2400
2588,3641,2406
2589,3649,2408
2590,3646,2408
2591,3645,2407
2592,3652,2410
2593,3649,2414
2594,3647,2417
2595,3646,2421
2596,3646,2426
2597,3641,2428
2598,3648,2431
2599,3648,2427
2600,3645,2428
2601,3650,2433
2602,3650,2439
2603,3653,2435
2604,3660,2434
2605,3657,2440
2606,3656,2436
2607,3653,2433
2608,3661,2430
2609,3656,2428
2610,3655,2427
2611,3663,2430
2612,3661,2429
2613,3657,2424
2614,3655,2420
2615,3661,2421
2616,3668,2421
2617,3672,2425
2618,3675,2429
2619,3682,2435
2620,3679,2434
2621,3680,2431
2622,3674,2436
2623,3678,2432
2624,3677,2428
2625,3682,2431
2626,3681,2431
2627,3675,2427
2628,3676,2433
2629,3681,2428
2630,3678,2423
2631,3672,2420
2632,3678,2426
2633,3683,2426
2634,3677,2427
2635,3682,2432
2636,3688,2436
2637,3694,2433
2638,3694,2428
2639,3692,2426
2640,3686,2432
2641,3681,2432
2642,3683,2438
2643,3684,2435
2644,3686,2431
2645,3683,2428
2646,3681,2432
2647,3675,2427
2648,3676,2431
2649,3680,2429
2650,3679,2425
2651,3674,2423
2652,3677,2422
2653,3680,2423
2654,3688,2424
2655,3682,2422
2656,3680,2427
2657,3675,2426
2658,3671,2423
2659,3676,2422
2660,3680,2422
2661,3685,2418
2662,3683,2415
2663,3679,2414
2664,3673,2411
2665,3675,2416
2666,3675,2417
2667,3679,2419
2668,3679,2418
2669,3679,2413
2670,3682,2409
2671,3677,2411
2672,3676,2413
2673,3675,2408
2674,3675,2409
2675,3670,2415
2676,3677,2411
2677,3680,2417
2678,3688,2416
2679,3693,2421
2680,3689,2426
2681,3693,2430
2682,3698,2433
2683,3695,2429
2684,3702,2429
2685,3710,2435
2686,3717,2430
2687,3724,2429
2688,3732,2433
2689,3734,2429
2690,3738,2426
2691,3745,2428
2692,3752,2426
2693,3758,2427
2694,3755,2431
2695,3759,2428
2696,3766,2426
2697,3761,2422
2698,3768,2419
2699,3766,2419
2700,3770,2425
2701,3774,2425
2702,3775,2425
2703,3771,2421
2704,3774,2427
2705,3781,2426
2706,3784,2422
2707,3778,2427
2708,3774,2429
2709,3775,2428
2710,3778,2426
2711,3774,2432
